S_No_,Long,Lat,USIN,State,District,Block_Mand,Village,CCE_Date,Geo_Coordi,Target_Cro,CCE_Plot_S,QC_Status,Wet_Weight,Dry_Weight,Yield_kg_h,CCCI_Jaya_Shankar_250,CWSI_Jaya_Shankar_250,EVI_225_TS_Jaya,EVI_257_TS_Jaya,Jaya_Shankar_max_GS_250,Jaya_Shankar_max_VS_250,Jaya_Shankar_min_GS_250,Jaya_Shankar_min_VS_250,Jaya_Shankar_rf_GS_250,Jaya_Shankar_rf_VS_250,JayaShankar_17_Aug_SM_250m,jayashankar_4_oct_sm_250m,NDVI_225_TS_Jaya,NDVI_257_TS_Jaya
3004,79.59555001,18.37592015,57004,TELANGANA,Jaya Shankar,Tekumatia,Dubyala,19-11-2020,POINT(79.59555001 18.37592015),Paddy - IR,Square (5x5m),Accepted,13.15,11.835,4734,0.294840753,0.662976921,0.175899997,0.412800014,30.44310188,31.77099419,23.97575188,24.52511787,332.602356,486.3511353,0.276565075,0.355434686,0.3653,0.652400017
3005,79.58954148,18.38728646,57003,TELANGANA,Jaya Shankar,Tekumatia,Dubyala,19-11-2020,POINT(79.58954148 18.38728646),Paddy - IR,Square (5x5m),Accepted,13,11.7,4680,0.302180886,0.121713303,0.327199996,0.574199975,30.44808578,31.76805115,23.96090126,24.51130676,332.9847717,471.0412598,0.284434885,0.357107818,0.545599997,0.759299994
3006,79.688415,18.35459667,56970,TELANGANA,Jaya Shankar,Chityal,Kailapur,19-11-2020,POINT(79.688415 18.3545966666667),Paddy - IR,Square (5x5m),Accepted,11.31,10.179,4072,0.301903933,0.716772616,0.314300001,0.312000006,30.40278816,31.74755669,23.96933174,24.49629974,346.0594177,797.5435791,0.239450902,0.339682877,0.515600026,0.475699991
3007,79.59354161,18.40189738,56863,TELANGANA,Jaya Shankar,Tekumatia,Vellampalle,18-11-2020,POINT(79.59354161 18.40189738),Paddy - IR,Square (5x5m),Accepted,11.12,10.008,4003,0.301066935,0.552275479,0.154400006,0.560400009,30.44519234,31.75068092,23.91861725,24.46339226,336.2580566,530.7167969,0.326355338,0.353693396,0.223800004,0.788900018
3008,79.59077157,18.40020231,56862,TELANGANA,Jaya Shankar,Tekumatia,Vellampalle,18-11-2020,POINT(79.59077157 18.40020231),Paddy - IR,Square (5x5m),Accepted,12.05,10.845,4338,0.301041931,0.423766255,0.176799998,0.560400009,30.44519234,31.75068092,23.91861725,24.46339226,336.2580566,530.7167969,0.305429339,0.33314383,0.306699991,0.788900018
3009,79.59306548,18.40512898,56861,TELANGANA,Jaya Shankar,Tekumatia,Kundanpalle,18-11-2020,POINT(79.59306548 18.40512898),Paddy - IR,Square (5x5m),Accepted,13.3,11.97,4788,0.297185719,0.687843561,0.197600007,0.568799973,30.44519234,31.75068092,23.91861725,24.46339226,336.2580566,530.7167969,0.35046649,0.27217415,0.334600002,0.781099975
3010,79.59684518,18.41545587,56860,TELANGANA,Jaya Shankar,Tekumatia,Kundanpalle,18-11-2020,POINT(79.59684518 18.41545587),Paddy - IR,Square (5x5m),Accepted,12.72,11.448,4579,0.304780722,0.82876724,0.172600001,0.308099985,30.44588852,31.74390984,23.89957237,24.44281769,337.4766541,545.5053711,0.274412036,0.349498749,0.290899992,0.440600008
3011,79.58766532,18.42849924,56859,TELANGANA,Jaya Shankar,Tekumatia,Emped,18-11-2020,POINT(79.58766532 18.42849924),Paddy - IR,Square (5x5m),Accepted,11.68,10.512,4205,0.295758218,0.523435891,0.118299998,0.524399996,30.45082283,31.74059105,23.8837204,24.4276619,339.2674255,535.2363281,0.311265141,0.338447332,0.138400003,0.760599971
3012,79.58609021,18.41866466,56858,TELANGANA,Jaya Shankar,Tekumatia,Emped,18-11-2020,POINT(79.58609021 18.41866466),Paddy - IR,Square (5x5m),Accepted,11.06,9.954,3982,0.295456409,0.524321616,0.321999997,0.531799972,30.45014,31.7474556,23.90301514,24.44857407,337.6967468,519.187561,0.35500589,0.335204601,0.494100004,0.756600022
3014,79.87561633,18.58748945,56834,TELANGANA,Jaya Shankar,Malharrao,edlapally,18-11-2020,POINT(79.87561633 18.58748945),Paddy - IR,Square (5x5m),Accepted,11.32,10.188,4075,0.306231111,0.550200999,0.236000001,0.259799987,30.34460258,31.57411766,23.59860229,24.09200096,184.4370422,933.9478149,0.25027445,0.356695622,0.402999997,0.353100002
3018,79.8949309,18.58271457,56714,TELANGANA,Jaya Shankar,Malharrao,Rudraram,17-11-2020,POINT(79.8949309 18.58271457),Paddy - IR,Square (5x5m),Accepted,12.22,10.998,4399,0.308868647,0.575261533,0.31400001,0.550800025,30.33652115,31.57021141,23.60022926,24.09192657,195.823761,944.4491577,0.103803732,0.30023095,0.570599973,0.808700025
3019,79.629562,18.37648932,56706,TELANGANA,Jaya Shankar,Tekumatia,Ankushapur,17-11-2020,POINT(79.629562 18.37648932),Paddy - IR,Square (5x5m),Accepted,17.12,15.408,6163,0.307528883,0.677142084,0.201299995,0.371899992,30.43020248,31.75922966,23.9624176,24.50381279,336.1670227,580.427002,0.295962065,0.357515991,0.384000003,0.622300029
3020,79.63996151,18.3858744,56686,TELANGANA,Jaya Shankar,Tekumatia,Ramakistapur (T),16-11-2020,POINT(79.63996151 18.3858744),Paddy - IR,Square (5x5m),Accepted,14.74,13.266,5306,0.301596314,0.773124099,0.269899994,0.533500016,30.42664909,31.74891281,23.93992996,24.47748184,337.1654968,621.5333252,0.344313323,0.339682877,0.496100008,0.799700022
3021,79.6507466,18.37953696,56685,TELANGANA,Jaya Shankar,Tekumatia,Ramakistapur (T),16-11-2020,POINT(79.6507466 18.37953696),Paddy - IR,Square (5x5m),Accepted,16.63,14.967,5987,0.306311131,0.831593394,0.341100007,0.559000015,30.41730309,31.74746513,23.94908333,24.48250961,339.7316895,674.5028687,0.29742375,0.330987722,0.499000013,0.791599989
3022,79.65998949,18.37796284,56684,TELANGANA,Jaya Shankar,Tekumatia,Ankushapur,16-11-2020,POINT(79.65998949 18.37796284),Paddy - IR,Square (5x5m),Accepted,13.59,12.231,4892,0.316157609,0.845156908,0.314700007,0.407700002,30.41730309,31.74746513,23.94908333,24.48250961,339.7316895,674.5028687,0.29742375,0.35046649,0.461699992,0.717499971
3023,79.67829,18.352635,56353,TELANGANA,Jaya Shankar,Chityal,Kailapur,13-11-2020,POINT(79.67829 18.352635),Paddy - IR,Square (5x5m),Accepted,14.71,13.239,5296,0.304835558,0.723784149,0.296700001,0.673900008,30.40711403,31.75166512,23.9742775,24.5040741,344.6748657,768.0800171,0.337177515,0.331717491,0.483700007,0.955200016
3024,79.88469891,18.57531185,56344,TELANGANA,Jaya Shankar,Malharrao,Rudraram,13-11-2020,POINT(79.88469891 18.57531185),Paddy - IR,Square (5x5m),Accepted,13.64,12.276,4910,0.303017676,0.602670312,0.486600012,0.523199975,30.33950615,31.57621765,23.61119843,24.1027832,198.397583,959.3265381,0.327159435,0.351413101,0.665600002,0.782700002
3025,79.87667881,18.58977402,56172,TELANGANA,Jaya Shankar,Malharrao,Yedlapalle,12-11-2020,POINT(79.87667881 18.58977402),Paddy - IR,Square (5x5m),Accepted,12.72,11.448,4579,0.305549294,0.551458359,0.254999995,0.564599991,30.34460258,31.57411766,23.59860229,24.09200096,184.4370422,933.9478149,0.256553531,0.352339745,0.449099988,0.800199986
